review_id,product_id,customer_id,rating,review_date,review_text
REV04451,P0060,C01363,3,2025-10-12,
REV04452,P0069,C04232,3,2025-08-18,Decent for the price
REV04453,P0112,C00282,5,2025-08-29,Really impressed
REV04454,P0039,C03612,5,2025-02-03,Excellent product
REV04455,P0006,C02428,4,2025-03-15,Good product
REV04456,P0185,C00052,4,2026-01-17,Works as expected
REV04457,P0027,C04360,1,2025-11-19,Not worth the price
REV04458,P0157,C01227,4,2025-06-15,Happy with the purchase
REV04459,P0024,C01486,3,2025-07-06,Decent for the price
REV04460,P0182,C00144,5,2025-09-20,Excellent product
REV04461,P0035,C04217,5,2025-07-15,Really impressed
REV04462,P0188,C01581,4,2025-10-22,Works as expected
REV04463,P0017,C03814,4,2025-11-29,Works as expected
REV04464,P0062,C02944,4,2026-01-20,Good product
REV04465,P0134,C01125,4,2025-05-06,Good product
REV04466,P0062,C01370,1,2025-02-08,Very disappointing
REV04467,P0117,C04537,4,2025-08-18,Happy with the purchase
REV04468,P0017,C02768,1,2025-06-22,Poor quality
REV04469,P0010,C04816,3,2025-01-07,Decent for the price
REV04470,P0023,C03980,4,2025-02-20,Happy with the purchase
REV04471,P0179,C00692,4,2025-02-22,Happy with the purchase
REV04472,P0117,C04052,5,2025-02-15,Great quality and value
REV04473,P0152,C00499,5,2025-09-12,Excellent product
REV04474,P0081,C01857,5,2025-12-27,Really impressed
REV04475,P0036,C00105,5,2025-11-14,Excellent product
REV04476,P0075,C02753,4,2025-03-15,Happy with the purchase
REV04477,P0094,C04113,4,2025-04-15,
REV04478,P0034,C02588,2,2025-09-09,Could be better
REV04479,P0088,C04882,4,2025-10-01,Good product
REV04480,P0122,C02305,5,2025-10-01,Excellent product
REV04481,P0196,C02347,2,2025-09-11,Average quality
REV04482,P0018,C01478,4,2025-10-29,Good product
REV04483,P0157,C02596,4,2025-07-31,Happy with the purchase
REV04484,P0152,C00862,2,2025-06-30,Could be better
REV04485,P0113,C03075,5,2025-06-01,Excellent product
REV04486,P0125,C00789,5,2025-04-12,Excellent product
REV04487,P0136,C04768,5,2025-05-04,Excellent product
REV04488,P0037,C03427,3,2025-11-01,Decent for the price
REV04489,P0196,C02458,5,2025-11-02,Excellent product
REV04490,P0079,C02088,4,2025-08-03,Good product
REV04491,P0073,C03036,3,2025-04-01,Average experience
REV04492,P0061,C01852,5,2025-01-16,Really impressed
REV04493,P0127,C04933,5,2025-08-19,Great quality and value
REV04494,P0033,C01687,2,2025-09-20,Could be better
REV04495,P0030,C04025,3,2025-06-01,Decent for the price
REV04496,P0061,C01662,4,2025-07-21,Good product
REV04497,P0112,C01152,3,2025-05-09,Average experience
REV04498,P0104,C00646,1,2025-08-20,Not worth the price
REV04499,P0133,C03473,5,2025-08-07,Really impressed
REV04500,P0096,C04846,5,2025-11-13,Excellent product
REV04501,P0032,C01948,4,2025-11-29,Works as expected
REV04502,P0063,C04627,5,2025-12-28,Really impressed
REV04503,P0199,C04992,2,2025-03-17,Average quality
REV04504,P0008,C00747,2,2025-01-26,Not fully satisfied
REV04505,P0091,C01176,4,2025-05-06,Happy with the purchase
REV04506,P0064,C04742,4,2025-12-06,Works as expected
REV04507,P0162,C04523,5,2025-07-10,Excellent product
REV04508,P0141,C02349,1,2025-09-04,Very disappointing
REV04509,P0044,C01346,3,2025-06-23,
REV04510,P0135,C03107,4,2025-09-08,Works as expected
REV04511,P0100,C01058,4,2025-04-14,Works as expected
REV04512,P0034,C03364,5,2025-07-09,Great quality and value
REV04513,P0124,C01017,4,2025-05-01,Good product
REV04514,P0105,C02239,4,2025-12-12,
REV04515,P0136,C00241,5,2025-07-16,Excellent product
REV04516,P0150,C03827,4,2026-01-31,Works as expected
REV04517,P0071,C03685,3,2025-03-14,Average experience
REV04518,P0106,C00852,3,2025-11-27,Average experience
REV04519,P0098,C02657,5,2025-05-31,Excellent product
REV04520,P0113,C02406,4,2025-04-08,Happy with the purchase
REV04521,P0150,C02268,4,2025-02-17,Good product
REV04522,P0029,C04381,5,2025-08-11,Great quality and value
REV04523,P0058,C00944,5,2025-07-08,Excellent product
REV04524,P0021,C02107,5,2025-06-27,Great quality and value
REV04525,P0095,C02219,4,2025-07-30,Works as expected
REV04526,P0026,C01404,3,2025-05-03,Average experience
REV04527,P0175,C04915,4,2025-12-01,Happy with the purchase
REV04528,P0099,C02851,4,2025-12-16,Good product
REV04529,P0200,C01530,4,2025-08-12,Happy with the purchase
REV04530,P0041,C01229,5,2025-07-13,Excellent product
REV04531,P0007,C02842,4,2025-06-25,Good product
REV04532,P0141,C02345,4,2025-08-15,Happy with the purchase
REV04533,P0115,C03492,4,2025-09-18,Good product
REV04534,P0118,C02861,2,2025-11-29,Average quality
REV04535,P0003,C03582,4,2025-12-13,Works as expected
REV04536,P0019,C00048,3,2025-06-30,Okay product
REV04537,P0051,C02714,3,2025-12-16,Average experience
REV04538,P0186,C01262,4,2025-04-08,Good product
REV04539,P0168,C03363,4,2026-01-04,Works as expected
REV04540,P0014,C02286,2,2025-11-07,Average quality
REV04541,P0002,C02678,4,2025-05-06,Works as expected
REV04542,P0137,C02170,3,2025-07-12,Average experience
REV04543,P0174,C03807,4,2025-12-11,Good product
REV04544,P0167,C04716,4,2025-08-04,Works as expected
REV04545,P0026,C00616,5,2025-04-29,Excellent product
REV04546,P0075,C04480,4,2025-12-05,Good product
REV04547,P0090,C01440,4,2025-08-28,Good product
REV04548,P0162,C01281,4,2025-02-02,Works as expected
REV04549,P0016,C02018,5,2025-03-22,Excellent product
REV04550,P0141,C03479,3,2025-05-25,Okay product
REV04551,P0186,C02516,4,2025-11-22,Works as expected
REV04552,P0016,C00776,4,2025-04-13,Happy with the purchase
REV04553,P0019,C01700,5,2025-08-27,Really impressed
REV04554,P0195,C04993,5,2025-12-23,Great quality and value
REV04555,P0086,C02752,4,2025-07-01,Good product
REV04556,P0119,C03944,1,2025-12-25,Very disappointing
REV04557,P0014,C04350,1,2025-11-11,Poor quality
REV04558,P0155,C00706,3,2025-03-29,Average experience
REV04559,P0032,C03818,4,2025-02-27,Happy with the purchase
REV04560,P0145,C04920,5,2025-07-26,Excellent product
REV04561,P0061,C03848,4,2025-04-16,Happy with the purchase
REV04562,P0072,C00570,2,2025-12-05,Average quality
REV04563,P0109,C03995,5,2025-08-01,Excellent product
REV04564,P0045,C04151,3,2026-01-08,Okay product
REV04565,P0011,C04275,1,2025-04-18,Poor quality
REV04566,P0191,C01327,5,2025-02-24,Great quality and value
REV04567,P0071,C03370,3,2025-11-29,Okay product
REV04568,P0138,C04507,5,2025-01-07,Really impressed
REV04569,P0053,C02036,4,2025-06-01,Works as expected
REV04570,P0016,C01038,3,2025-03-01,Okay product
REV04571,P0103,C03620,5,2025-04-11,Great quality and value
REV04572,P0184,C00139,5,2025-08-02,Excellent product
REV04573,P0107,C04151,4,2025-12-06,Good product
REV04574,P0103,C03823,1,2025-11-25,Poor quality
REV04575,P0194,C00217,5,2025-02-04,Excellent product
REV04576,P0045,C04295,5,2025-11-18,Really impressed
REV04577,P0175,C01034,4,2025-01-25,Works as expected
REV04578,P0148,C00620,4,2025-09-29,Happy with the purchase
REV04579,P0163,C04549,4,2025-03-19,Works as expected
REV04580,P0105,C00964,4,2025-07-18,Happy with the purchase
REV04581,P0182,C04615,5,2025-09-20,Great quality and value
REV04582,P0136,C01105,5,2025-06-08,Really impressed
REV04583,P0076,C03963,4,2025-06-13,Works as expected
REV04584,P0059,C00616,4,2025-08-23,Good product
REV04585,P0100,C00582,2,2025-03-13,Could be better
REV04586,P0200,C04428,4,2025-12-11,Happy with the purchase
REV04587,P0089,C04674,5,2025-08-05,Excellent product
REV04588,P0070,C00156,2,2026-01-01,Not fully satisfied
REV04589,P0118,C02418,4,2025-07-18,Works as expected
REV04590,P0002,C04865,5,2025-09-21,Excellent product
REV04591,P0153,C02408,5,2025-03-24,Great quality and value
REV04592,P0076,C04908,5,2025-06-25,Great quality and value
REV04593,P0189,C02668,1,2025-09-07,Not worth the price
REV04594,P0057,C00240,4,2025-11-28,Good product
REV04595,P0137,C03119,4,2025-04-23,Works as expected
REV04596,P0158,C00257,4,2025-03-15,Works as expected
REV04597,P0046,C02689,5,2025-08-28,Excellent product
REV04598,P0171,C00539,1,2025-02-27,Poor quality
REV04599,P0056,C03592,6,2025-08-27,Good product
REV04600,P0159,C03409,5,2025-03-09,Excellent product
REV04601,P0101,C03620,3,2025-05-29,Decent for the price
REV04602,P0155,C01684,5,2025-04-16,Excellent product
REV04603,P0021,C04765,4,2025-10-10,Works as expected
REV04604,P0030,C00950,4,2025-10-21,Good product
REV04605,P0025,C01160,5,2025-05-02,Excellent product
REV04606,P0141,C04899,4,2025-04-17,Happy with the purchase
REV04607,P0050,C03310,4,2025-07-24,Works as expected
REV04608,P0178,C04049,3,2025-06-02,Decent for the price
REV04609,P0166,C02271,5,2025-06-06,Excellent product
REV04610,P0031,C04028,4,2025-01-28,Happy with the purchase
REV04611,P0021,C02235,5,2025-07-24,Excellent product
REV04612,P0139,C04736,1,2025-03-21,Poor quality
REV04613,P0025,C02107,3,2025-05-06,Average experience
REV04614,P0124,C02271,3,2025-03-10,Average experience
REV04615,P0042,C03807,5,2025-09-14,Really impressed
REV04616,P0153,C02104,3,2025-08-28,Average experience
REV04617,P0199,C00073,3,2026-01-14,Average experience
REV04618,P0027,C03933,5,2025-07-20,Really impressed
REV04619,P0111,C03427,4,2025-05-16,Happy with the purchase
REV04620,P0017,C01625,4,2025-10-29,Works as expected
REV04621,P0028,C02819,3,2025-04-08,Average experience
REV04622,P0049,C00405,4,2025-07-23,Good product
REV04623,P0064,C00115,5,2025-06-07,Excellent product
REV04624,P0093,C03760,3,2025-01-20,Decent for the price
REV04625,P0003,C03253,2,2025-02-24,
REV04626,P0066,C03078,2,2025-10-05,Average quality
REV04627,P0095,C02044,4,2025-05-22,Happy with the purchase
REV04628,P0155,C03116,4,2025-12-22,Good product
REV04629,P0130,C03628,5,2025-12-15,Excellent product
REV04630,P0065,C00467,5,2025-02-14,Excellent product
REV04631,P0183,C01220,1,2025-05-16,Poor quality
REV04632,P0121,C03957,2,2026-01-03,Average quality
REV04633,P0120,C01982,4,2025-06-14,Works as expected
REV04634,P0196,C02116,1,2026-01-12,Very disappointing
REV04635,P0157,C00845,4,2025-11-09,Good product
REV04636,P0017,C03533,4,2025-04-06,Works as expected
REV04637,P0103,C01579,5,2025-12-03,Great quality and value
REV04638,P0128,C04198,3,2025-05-24,Average experience
REV04639,P0119,C01247,5,2025-12-29,Excellent product
REV04640,P0168,C00893,3,2025-03-12,Decent for the price
REV04641,P0033,C04263,1,2025-11-10,Not worth the price
REV04642,P0176,C04010,2,2025-12-14,Average quality
REV04643,P0043,C04416,4,2025-07-18,Works as expected
REV04644,P0137,C04453,5,2025-02-16,Great quality and value
REV04645,P0178,C02281,4,2025-03-01,Happy with the purchase
REV04646,P0055,C01866,4,2025-08-08,Good product
REV04647,P0077,C01907,2,2025-09-16,Could be better
REV04648,P0123,C02628,5,2025-12-01,Great quality and value
REV04649,P0047,C02934,5,2025-07-08,Great quality and value
REV04650,P0160,C03314,5,2025-08-27,Great quality and value
REV04651,P0114,C00264,4,2025-04-05,Works as expected
REV04652,P0147,C02348,5,2026-01-15,Excellent product
REV04653,P0068,C01035,4,2026-02-07,Happy with the purchase
REV04654,P0141,C00976,5,2025-04-23,Really impressed
REV04655,P0100,C02114,5,2025-11-17,Excellent product
REV04656,P0021,C01430,3,2025-09-25,Okay product
REV04657,P0188,C02783,2,2026-01-01,Could be better
REV04658,P0183,C00653,4,2025-09-22,Good product
REV04659,P0191,C02168,5,2026-01-02,Great quality and value
REV04660,P0047,C00467,2,2025-05-16,Could be better
REV04661,P0099,C00638,5,2025-05-08,Great quality and value
REV04662,P0183,C03580,5,2025-08-29,Great quality and value
REV04663,P0092,C00154,4,2025-02-01,Good product
REV04664,P0012,C02491,4,2025-12-04,Works as expected
REV04665,P0178,C04420,4,2025-03-06,Works as expected
REV04666,P0024,C04602,4,2025-06-09,Happy with the purchase
REV04667,P0159,C01239,2,2025-12-08,Not fully satisfied
REV04668,P0125,C03120,3,2025-07-30,Decent for the price
REV04669,P0184,C03877,3,2025-08-20,Okay product
REV04670,P0136,C01941,4,2025-12-13,Happy with the purchase
REV04671,P0183,C02570,5,2025-02-10,Great quality and value
REV04672,P0167,C04399,4,2025-11-12,Good product
REV04673,P0102,C00815,3,2025-03-27,Average experience
REV04674,P0124,C00080,5,2025-06-23,Really impressed
REV04675,P0029,C00439,4,2025-07-29,Happy with the purchase
REV04676,P0014,C04171,3,2025-12-21,Decent for the price
REV04677,P0092,C01010,4,2025-03-08,Works as expected
REV04678,P0055,C01767,5,2025-01-14,Great quality and value
REV04679,P0001,C01241,4,2025-08-27,Good product
REV04680,P0165,C03871,4,2025-12-30,Works as expected
REV04681,P0140,C00397,5,2025-07-06,Really impressed
REV04682,P0072,C01312,2,2025-02-14,Not fully satisfied
REV04683,P0145,C00124,4,2025-11-28,Works as expected
REV04684,P0118,C03645,3,2025-04-01,
REV04685,P0056,C02091,4,2025-06-20,Good product
REV04686,P0038,C02112,4,2025-06-07,Good product
REV04687,P0082,C04165,4,2025-07-27,Works as expected
REV04688,P0048,C03292,5,2025-11-22,Excellent product
REV04689,P0156,C02116,2,2025-01-11,Average quality
REV04690,P0148,C04261,4,2025-03-28,Good product
REV04691,P0166,C02980,4,2025-01-31,Works as expected
REV04692,P0196,C02903,1,2025-12-01,Poor quality
REV04693,P0074,C03204,4,2025-10-30,Good product
REV04694,P0199,C00588,5,2025-03-19,Great quality and value
REV04695,P0143,C00834,4,2025-09-06,Happy with the purchase
REV04696,P0043,C01974,4,2025-11-25,
REV04697,P0149,C02687,4,2025-12-14,Happy with the purchase
REV04698,P0011,C02451,3,2025-03-06,Decent for the price
REV04699,P0114,C02056,5,2025-07-11,Really impressed
REV04700,P0085,C00538,1,2025-10-11,Not worth the price
REV04701,P0174,C04116,3,2025-09-05,Average experience
REV04702,P0168,C04218,5,2025-09-08,Great quality and value
REV04703,P0098,C03280,2,2025-07-24,Not fully satisfied
REV04704,P0193,C04437,4,2025-03-09,Works as expected
REV04705,P0159,C00958,3,2025-05-28,Decent for the price
REV04706,P0018,C04347,5,2025-10-22,Great quality and value
REV04707,P0162,C04534,3,2025-12-18,Decent for the price
REV04708,P0027,C03670,5,2025-03-05,Really impressed
REV04709,P0091,C01821,5,2025-10-16,Great quality and value
REV04710,P0022,C01867,4,2025-09-13,Good product
REV04711,P0154,C03779,1,2025-11-03,Poor quality
REV04712,P0186,C00331,4,2026-01-02,Good product
REV04713,P0200,C03290,4,2025-03-28,Works as expected
REV04714,P0146,C00868,4,2025-08-14,Happy with the purchase
REV04715,P0189,C04892,4,2025-02-12,Happy with the purchase
REV04716,P0036,C04257,1,2025-10-09,Poor quality
REV04717,P0190,C01272,5,2025-11-17,Great quality and value
REV04718,P0107,C02636,3,2025-06-19,Decent for the price
REV04719,P0097,C00911,5,2025-05-16,Really impressed
REV04720,P0059,C03714,4,2025-10-07,Good product
REV04721,P0117,C00750,4,2025-06-22,Happy with the purchase
REV04722,P0124,C00143,3,2025-03-07,Okay product
REV04723,P0094,C00618,3,2025-06-20,Okay product
REV04724,P0145,C04310,4,2025-08-31,Happy with the purchase
REV04725,P0160,C03658,4,2026-01-15,Good product
REV04726,P0005,C04492,5,2025-03-16,Excellent product
REV04727,P0166,C04883,4,2025-07-18,Works as expected
REV04728,P0077,C02286,4,2025-09-18,Works as expected
REV04729,P0025,C01831,5,2025-02-09,Great quality and value
REV04730,P0077,C00039,5,2025-05-05,Excellent product
REV04731,P0198,C02886,4,2025-08-05,Works as expected
REV04732,P0105,C04679,2,2025-05-20,Not fully satisfied
REV04733,P0122,C01897,4,2026-01-14,Happy with the purchase
REV04734,P0175,C02126,3,2025-11-25,Decent for the price
REV04735,P0107,C02159,5,2025-12-30,Really impressed
REV04736,P0190,C02430,4,2025-09-01,Good product
REV04737,P0177,C02612,4,2025-07-18,Happy with the purchase
REV04738,P0130,C00020,3,2025-06-30,Average experience
REV04739,P0125,C02670,4,2025-04-03,Works as expected
REV04740,P0168,C03900,3,2025-03-27,Average experience
REV04741,P0094,C01711,4,2025-11-26,Happy with the purchase
REV04742,P0071,C04226,5,2025-05-19,Really impressed
REV04743,P0088,C04618,4,2025-05-18,Works as expected
REV04744,P0186,C04311,5,2025-03-23,Really impressed
REV04745,P0027,C04583,5,2025-04-23,Really impressed
REV04746,P0181,C02398,3,2025-10-18,Decent for the price
REV04747,P0032,C04176,4,2026-01-18,Works as expected
REV04748,P0077,C01987,4,2025-05-24,Happy with the purchase
REV04749,P0073,C02248,3,2025-11-09,Okay product
REV04750,P0017,C00173,5,2025-12-12,
REV04751,P0007,C03340,3,2026-01-03,Okay product
REV04752,P0016,C03114,5,2025-10-08,Great quality and value
REV04753,P0138,C01440,3,2025-06-09,Decent for the price
REV04754,P0097,C02735,4,2025-11-17,Good product
REV04755,P0171,C02746,4,2025-01-30,Good product
REV04756,P0053,C03570,5,2026-01-05,Great quality and value
REV04757,P0174,C04538,5,2025-08-17,Excellent product
REV04758,P0059,C04309,4,2025-03-07,Good product
REV04759,P0064,C03521,4,2025-06-26,Happy with the purchase
REV04760,P0058,C04509,3,2025-09-13,Average experience
REV04761,P0153,C00863,5,2025-07-30,Really impressed
REV04762,P0028,C03469,5,2025-11-10,Really impressed
REV04763,P0097,C03731,4,2025-04-15,Happy with the purchase
REV04764,P0181,C00903,4,2025-10-09,Works as expected
REV04765,P0050,C02485,3,2025-09-18,Average experience
REV04766,P0065,C03099,3,2025-05-09,Okay product
REV04767,P0087,C02092,2,2025-01-17,Could be better
REV04768,P0103,C03500,3,2025-02-18,Okay product
REV04769,P0003,C04007,5,2025-09-30,Great quality and value
REV04770,P0111,C00248,5,2025-07-13,Great quality and value
REV04771,P0099,C03952,5,2025-03-27,Excellent product
REV04772,P0105,C02055,3,2025-09-08,Okay product
REV04773,P0044,C04601,5,2025-08-25,Really impressed
REV04774,P0135,C01156,4,2025-11-28,Happy with the purchase
REV04775,P0124,C03701,5,2026-01-06,Excellent product
REV04776,P0076,C03129,4,2025-10-04,Works as expected
REV04777,P0164,C00144,5,2025-09-10,Excellent product
REV04778,P0070,C02101,5,2025-11-18,Really impressed
REV04779,P0192,C01622,5,2025-05-12,Great quality and value
REV04780,P0007,C02795,3,2025-03-22,Decent for the price
REV04781,P0118,C04324,4,2025-08-05,Good product
REV04782,P0101,C02273,1,2025-05-12,Very disappointing
REV04783,P0192,C01463,3,2025-09-26,Average experience
REV04784,P0163,C01524,4,2025-01-31,Works as expected
REV04785,P0030,C03798,5,2025-09-12,Great quality and value
REV04786,P0039,C01168,1,2025-09-10,Poor quality
